Date,Volume
1409228611000,597
1409228622000,595
1409228632000,596
1409228641000,596
1409228652000,596
1409228662000,597
1409228673000,597
1409228683000,599
1409228701000,598
1409228713000,595
1409228721000,598
1409228733000,598
1409228742000,599
1409228755000,595
1409228762000,595
1409228772000,595
1409228784000,594
1409228794000,594
1409228802000,591
1409228812000,593
1409228828000,593
1409228832000,446
1409228844000,448
1409228853000,448
1409228873000,448
1409228883000,448
1409228892000,446
1409228903000,444
1409228915000,444
1409228925000,445
1409228932000,446
1409228944000,446
1409228953000,444
1409228963000,446
1409228973000,446
1409228983000,445
1409228992000,446
1409229006000,446
1409229012000,444
1409229021000,445
1409229031000,445
1409229043000,446
1409229052000,446
1409229062000,446
1409229072000,444
1409229081000,443
1409229092000,443
1409229108000,443
1409229116000,444
1409229123000,444
1409229134000,446
1409229142000,444
1409229154000,444
1409229163000,444
1409229172000,444
1409229192000,446
1409229203000,445
1409229215000,445
1409229222000,449
1409229235000,448
1409229245000,448
1409229254000,448
1409229262000,447
1409229273000,447
1409229285000,448
1409229292000,446
1409229302000,446
1409229313000,444
1409229324000,445
1409229333000,445
1409229344000,447
1409229365000,444
1409229372000,444
1409229383000,445
1409229393000,445
1409229403000,446
1409229413000,444
1409229423000,444
1409229434000,444
1409229444000,448
1409229454000,448
1409229463000,448
1409229472000,448
1409229483000,448
1409229494000,450
1409229504000,449
1409229515000,449
1409229533000,450
1409229543000,450
1409229552000,449
1409229565000,448
1409229574000,448
1409229582000,446
1409229599000,449
1409229604000,449
1409229613000,448
1409229623000,449
1409229634000,449
1409229645000,448
1409229655000,453
1409229663000,453
1409229685000,450
1409229702000,450
1409229715000,451
1409229725000,451
1409229734000,449
1409229747000,447
1409229756000,447
1409229763000,449
1409229777000,448
1409229785000,448
1409229795000,448
1409229805000,449
1409229814000,449
1409229822000,448
1409229833000,447
1409229845000,447
1409229855000,446
1409229874000,447
1409229882000,447
1409229892000,446
1409229903000,446
1409229912000,449
1409229922000,449
1409229935000,449
1409229945000,449
1409229952000,448
1409229964000,448
1409229971000,446
1409229988000,446
1409229994000,446
1409230004000,448
1409230012000,448
1409230022000,448
1409230046000,449
1409230063000,441
1409230074000,441
1409230084000,441
1409230092000,441
1409230107000,439
1409230114000,439
1409230126000,439
1409230133000,441
1409230143000,441
1409230152000,449
1409230172000,450
1409230188000,449
1409230193000,448
1409230201000,448
1409230212000,451
1409230223000,449
1409230235000,449
1409230243000,638
1409230253000,632
1409230264000,632
1409230285000,612
1409230295000,612
1409230305000,608
1409230312000,604
1409230322000,604
1409230334000,602
1409230345000,602
1409230355000,602
1409230364000,603
1409230372000,602
1409230382000,602
1409230395000,604
1409230405000,605
1409230414000,605
1409230422000,606
1409230432000,604
1409230453000,604
1409230473000,605
1409230482000,603
1409230494000,603
1409230505000,603
1409230514000,602
1409230523000,622
1409230533000,622
1409230543000,601
1409230554000,603
1409230565000,603
1409230577000,606
1409230585000,603
1409230603000,602
1409230613000,601
1409230627000,601
1409230634000,602
1409230645000,603
1409230654000,603
1409230664000,603
1409230673000,601
1409230684000,601
1409230694000,599
1409230706000,602
1409230713000,602
1409230723000,602
1409230734000,604
1409230752000,602
1409230773000,598
1409230782000,607
1409230793000,609
1409230804000,609
1409230813000,608
1409230824000,605
1409230834000,605
1409230844000,605
1409230856000,603
1409230862000,603
1409230874000,604
1409230886000,603
1409230893000,603
1409230904000,600
1409230913000,598
1409230926000,598
1409230933000,600
1409230946000,599
1409230954000,599
1409230963000,600
1409230972000,601
1409230985000,601
1409230994000,598
1409231006000,598
1409231016000,598
1409231035000,607
1409231046000,607
1409231056000,600
1409231075000,597
1409231085000,598
1409231094000,599
1409231104000,599
1409231116000,599
1409231122000,599
1409231136000,599
1409231145000,595
1409231154000,596
1409231164000,596
1409231173000,596
1409231183000,599
1409231203000,599
1409231214000,595
1409231223000,595
1409231234000,594
1409231243000,596
1409231254000,596
1409231265000,600
1409231275000,597
1409231289000,597
1409231292000,598
1409231305000,594
1409231315000,594
1409231323000,595
1409231333000,599
1409231354000,598
1409231363000,602
1409231373000,602
1409231384000,596
1409231393000,594
1409231406000,594
1409231417000,597
1409231425000,596
1409231436000,596
1409231445000,596
1409231455000,595
1409231463000,595
1409231475000,594
1409231484000,597
1409231494000,597
1409231507000,447
1409231514000,444
1409231523000,444
1409231543000,445
1409231553000,445
1409231565000,445
1409231573000,444
1409231584000,444
1409231596000,447
1409231604000,444
1409231616000,444
1409231625000,445
1409231635000,444
1409231644000,444
1409231656000,443
1409231666000,443
1409231674000,443
1409231687000,442
1409231695000,444
1409231705000,443
1409231719000,443
1409231736000,445
1409231753000,446
1409231774000,442
1409231788000,444
1409231794000,444
1409231807000,444
1409231814000,447
1409231827000,447
1409231834000,443
1409231845000,443
1409231856000,445
1409231866000,445
1409231878000,446
1409231885000,446
1409231895000,446
1409231904000,445
1409231924000,448
1409231935000,445
1409231944000,444
1409231958000,444
1409231963000,448
1409231975000,448
1409231984000,445
1409231995000,446
1409232006000,443
1409232016000,443
1409232026000,443
1409232036000,443
1409232044000,443
1409232055000,448
1409232065000,448
1409232075000,447
1409232097000,446
1409232103000,446
1409232117000,445
1409232126000,444
1409232137000,444
1409232144000,444
1409232155000,445
1409232168000,445
1409232175000,443
1409232186000,443
1409232194000,443
1409232205000,445
1409232224000,446
1409232235000,446
1409232244000,446
1409232254000,446
1409232264000,445
1409232275000,443
1409232283000,443
1409232295000,445
1409232303000,445
1409232316000,445
1409232325000,444
1409232337000,443
1409232347000,443
1409232356000,442
1409232368000,444
1409232376000,444
1409232387000,445
1409232394000,444
1409232405000,444
1409232416000,444
1409232428000,444
1409232441000,444
1409232445000,446
1409232458000,444
1409232467000,444
1409232477000,445
1409232487000,454
1409232494000,454
1409232505000,451
1409232515000,450
1409232526000,450
1409232535000,450
1409232545000,460
1409232556000,460
1409232566000,445
1409232574000,446
1409232586000,446
1409232595000,445
1409232606000,445
1409232615000,445
1409232626000,447
1409232636000,445
1409232645000,445
1409232656000,447
1409232665000,445
1409232676000,445
1409232685000,446
1409232697000,443
1409232715000,444
1409232726000,444
1409232738000,444
1409232745000,445
1409232755000,445
1409232766000,445
1409232778000,444
1409232784000,444
1409232794000,444
1409232806000,443
1409232814000,443
1409232825000,443
1409232835000,441
1409232847000,442
1409232864000,453
1409232875000,453
1409232883000,451
1409232894000,451
1409232905000,453
1409232917000,453
1409232924000,458
1409232934000,638
1409232945000,638
1409232954000,639
1409232964000,639
1409232977000,629
1409232985000,616
1409232996000,608
1409233004000,608
1409233017000,606
1409233026000,606
1409233036000,603
1409233044000,603
1409233056000,603
1409233066000,602
1409233074000,604
1409233083000,604
1409233094000,604
1409233107000,607
1409233115000,607
1409233124000,606
1409233144000,604
1409233167000,604
1409233177000,605
1409233184000,605
1409233195000,603
1409233206000,603
1409233215000,604
1409233224000,605
1409233235000,606
1409233245000,606
1409233254000,604
1409233265000,604
1409233276000,604
1409233285000,604
1409233296000,610
1409233317000,603
1409233327000,601
1409233336000,601
1409233346000,600
1409233355000,600
1409233365000,602
1409233374000,602
1409233388000,601
1409233397000,601
1409233404000,600
1409233416000,602
1409233424000,602
1409233435000,602
1409233446000,604
1409233455000,604
1409233467000,599
1409233486000,601
1409233496000,603
1409233507000,604
1409233514000,604
1409233527000,602
1409233535000,603
1409233550000,603
1409233554000,599
1409233566000,601
1409233577000,601
1409233597000,598
1409233605000,598
1409233619000,597
1409233624000,599
1409233636000,599
1409233645000,602
1409233656000,599
1409233667000,599
1409233675000,603
1409233685000,597
1409233698000,597
1409233708000,599
1409233719000,602
1409233729000,602
1409233746000,601
1409233757000,601
1409233768000,596
1409233779000,596
1409233790000,596
1409233798000,600
1409233807000,599
1409233818000,599
1409233828000,599
1409233838000,595
1409233848000,595
1409233857000,597
1409233868000,601
1409233878000,601
1409233890000,598
1409233896000,597
1409233908000,597
1409233919000,630
1409233926000,604
1409233937000,604
1409233958000,603
1409233968000,603
1409233980000,604
1409233987000,602
1409233997000,602
1409234010000,600
1409234018000,599
1409234026000,599
1409234037000,603
1409234048000,603
1409234060000,603
1409234067000,602
1409234080000,604
1409234089000,604
1409234099000,610
1409234109000,603
1409234129000,604
1409234140000,601
1409234148000,601
1409234158000,597
1409234168000,449
1409234177000,449
1409234187000,450
1409234200000,454
1409234210000,454
1409234218000,460
1409234231000,459
1409234238000,459
1409234250000,455
1409234258000,454
1409234278000,455
1409234289000,451
1409234298000,451
1409234309000,452
1409234318000,456
1409234327000,456
1409234336000,457
1409234347000,451
1409234358000,451
1409234368000,452
1409234378000,453
1409234388000,453
1409234399000,458
1409234409000,458
1409234417000,458
1409234427000,455
1409234447000,457
1409234459000,455
1409234469000,455
1409234479000,455
1409234488000,455
1409234499000,454
1409234510000,454
1409234518000,458
1409234530000,453
1409234538000,453
1409234547000,455
1409234556000,456
1409234568000,456
1409234579000,454
1409234587000,453
1409234599000,453
1409234611000,458
1409234618000,457
1409234641000,457
1409234650000,457
1409234662000,457
1409234669000,455
1409234679000,452
1409234689000,452
1409234699000,453
1409234707000,453
1409234717000,453
1409234728000,456
1409234737000,455
1409234751000,455
1409234758000,455
1409234769000,453
1409234779000,453
1409234788000,457
1409234808000,454
1409234820000,453
1409234831000,449
1409234839000,449
1409234849000,456
1409234858000,456
1409234869000,456
1409234877000,455
1409234889000,453
1409234899000,453
1409234908000,455
1409234920000,453
1409234930000,453
1409234939000,455
1409234950000,455
1409234959000,455
1409234978000,453
1409234990000,453
1409234999000,456
1409235008000,458
1409235019000,458
1409235028000,456
1409235039000,455
1409235047000,455
1409235059000,454
1409235069000,456
1409235079000,456
1409235090000,453
1409235101000,455
1409235108000,455
1409235129000,454
1409235138000,454
1409235150000,455
1409235160000,454
1409235168000,454
1409235179000,454
1409235188000,455
1409235198000,455
1409235207000,456
1409235218000,686
1409235229000,686
1409235241000,688
1409235250000,688
1409235258000,688
1409235271000,687
1409235279000,690
1409235292000,690
1409235300000,688
1409235309000,683
1409235319000,683
1409235338000,685
1409235360000,686
1409235371000,686
1409235378000,686
1409235389000,684
1409235401000,687
1409235408000,687
1409235420000,685
1409235431000,683
1409235439000,683
1409235449000,685
1409235460000,684
1409235468000,684
1409235483000,685
1409235489000,683
1409235499000,683
1409235509000,686
1409235520000,684
1409235532000,684
1409235548000,681
1409235559000,681
1409235569000,687
1409235579000,692
1409235591000,692
1409235599000,696
1409235609000,695
1409235621000,695
1409235628000,698
1409235640000,865
1409235659000,882
1409235678000,874
1409235688000,860
1409235698000,851
1409235709000,851
1409235719000,848
1409235728000,846
1409235739000,841
1409235753000,841
1409235759000,846
1409235771000,846
1409235780000,843
1409235793000,850
1409235801000,850
1409235812000,848
1409235820000,851
1409235829000,851
1409235851000,855
1409235859000,855
1409235869000,852
1409235880000,644
1409235890000,628
1409235901000,628
1409235912000,699
1409235918000,699
1409235932000,699
1409235941000,695
1409235950000,695
1409235958000,693
1409235969000,695
1409235980000,698
1409235998000,697
1409236009000,697
1409236019000,764
1409236032000,765
1409236039000,761
1409236051000,761
1409236060000,755
1409236072000,755
1409236078000,777
1409236091000,779
1409236103000,779
1409236110000,909
1409236121000,907
1409236130000,949
1409236150000,952
1409236163000,952
1409236169000,946
1409236181000,949
1409236191000,947
1409236199000,947
1409236210000,947
1409236220000,947
1409236229000,947
1409236241000,947
1409236249000,947
1409236262000,821
1409236271000,820
1409236281000,816
1409236300000,817
1409236322000,816
1409236341000,748
1409236351000,748
1409236360000,748
1409236371000,748
1409236379000,748
1409236391000,745
1409236402000,745
1409236409000,747
1409236431000,748
1409236440000,748
1409236451000,744
1409236459000,743
1409236474000,743
1409236479000,745
1409236492000,1600
1409236501000,1600
1409236509000,1592
1409236519000,1583
1409236532000,1583
1409236540000,1603
1409236554000,1603
1409236562000,1583
1409236583000,1590
1409236593000,1590
1409236600000,1592
1409236609000,1638
1409236620000,1638
1409236629000,1589
1409236640000,1590
1409236655000,1590
1409236659000,1592
1409236673000,1590
1409236681000,1590
1409236691000,1678
1409236703000,1678
1409236712000,1678
1409236722000,1679
1409236731000,1682
1409236750000,1683
1409236770000,1681
1409236780000,1683
1409236790000,1684
1409236803000,1684
1409236811000,1685
1409236821000,1616
1409236830000,1616
1409236841000,1614
1409236850000,1615
1409236862000,1615
1409236871000,1574
1409236879000,1573
1409236901000,1434
1409236912000,1424
1409236921000,1424
1409236931000,1421
1409236940000,1460
1409236950000,1460
1409236963000,1459
1409236971000,1458
1409236988000,1458
1409236990000,1456
1409237004000,1455
1409237010000,1455
1409237022000,1457
1409237030000,1462
1409237040000,1462
1409237050000,619
1409237070000,617
1409237080000,616
1409237091000,615
1409237099000,615
1409237109000,614
1409237120000,615
1409237130000,615
1409237142000,634
1409237150000,634
1409237160000,615
1409237171000,613
1409237180000,614
1409237190000,614
1409237200000,1462
1409237211000,1462
1409237220000,614
1409237230000,617
1409237239000,615
1409237250000,615
1409237262000,616
1409237271000,615
1409237280000,615
1409237290000,617
1409237301000,617
1409237312000,678
1409237329000,680
1409237354000,682
1409237359000,681
1409237369000,681
1409237381000,1524
1409237389000,680
1409237402000,680
1409237410000,683
1409237422000,683
1409237429000,683
1409237440000,683
1409237450000,683
1409237460000,683
1409237470000,657
1409237482000,656
1409237490000,656
1409237501000,658
1409237520000,657
1409237532000,659
1409237542000,659
1409237550000,659
1409237559000,658
1409237573000,1481
1409237580000,1481
1409237590000,660
1409237600000,659
1409237614000,659
1409237622000,657
1409237631000,657
1409237643000,657
1409237653000,658
1409237660000,663
1409237671000,663
1409237690000,660
1409237710000,664
1409237729000,659
1409237739000,661
1409237751000,1221
1409237760000,1221
1409237771000,664
1409237779000,659
1409237791000,659
1409237801000,659
1409237810000,659
1409237821000,659
1409237831000,656
1409237839000,659
1409237851000,659
1409237862000,659
1409237881000,659
1409237890000,660
1409237901000,660
1409237921000,660
1409237933000,660
1409237940000,660
1409237950000,662
1409237962000,659
1409237970000,659
1409237979000,659
1409237992000,1508
1409238002000,1508
1409238010000,662
1409238033000,660
1409238040000,662
1409238048000,662
1409238061000,661
1409238069000,661
1409238080000,653
1409238092000,653
1409238100000,653
1409238119000,650
1409238140000,660
1409238151000,660
1409238160000,659
1409238170000,661
1409238183000,661
1409238191000,659
1409238201000,661
1409238209000,661
1409238220000,662
1409238230000,661
1409238250000,1507
1409238263000,1507
1409238270000,843
1409238281000,845
1409238289000,838
1409238300000,838
1409238310000,828
1409238321000,818
1409238329000,818
1409238342000,814
1409238351000,811
1409238359000,811
1409238381000,807
1409238390000,807
1409238402000,810
1409238409000,809
1409238421000,809
1409238432000,810
1409238440000,810
1409238449000,810
1409238461000,810
1409238472000,808
1409238484000,808
1409238493000,809
1409238508000,1640
1409238530000,808
1409238539000,808
1409238550000,808
1409238560000,811
1409238569000,811
1409238578000,812
1409238591000,811
1409238601000,811
1409238612000,815
1409238622000,809
1409238631000,809
1409238642000,809
1409238648000,808
1409238661000,808
1409238674000,809
1409238680000,807
1409238692000,807
1409238700000,810
1409238722000,809
1409238744000,1652
1409238753000,1652
1409238760000,808
1409238771000,809
1409238780000,809
1409238790000,807
1409238800000,806
1409238813000,806
1409238822000,807
1409238832000,808
1409238841000,808
1409238849000,811
1409238872000,807
1409238882000,807
1409238890000,805
1409238899000,805
1409238911000,805
1409238923000,806
1409238930000,806
1409238940000,806
1409238952000,804
1409238962000,804
1409238969000,805
1409238981000,804
1409238989000,804
1409239002000,1645
1409239013000,804
1409239019000,804
1409239031000,801
1409239042000,802
1409239049000,802
1409239059000,806
1409239070000,806
1409239079000,802
1409239089000,801
1409239110000,800
1409239121000,798
1409239131000,804
1409239140000,804
1409239148000,803
1409239160000,803
1409239172000,803
1409239178000,803
1409239200000,801
1409239210000,800
1409239220000,804
1409239230000,804
1409239239000,805
1409239249000,805
1409239262000,1634
1409239272000,800
1409239281000,801
1409239290000,801
1409239300000,803
1409239312000,803
1409239322000,803
1409239331000,801
1409239354000,800
1409239371000,801
1409239380000,801
1409239391000,801
1409239401000,801
1409239410000,798
1409239421000,798
1409239430000,797
1409239439000,797
1409239452000,797
1409239459000,741
1409239482000,648
1409239489000,650
1409239502000,650
1409239509000,1077
1409239519000,657
1409239531000,657
1409239539000,650
1409239550000,650
1409239561000,649
1409239569000,654
1409239583000,650
1409239590000,650
1409239601000,651
1409239611000,649
1409239630000,647
1409239639000,650
1409239650000,650
1409239659000,651
1409239670000,652
1409239680000,652
1409239690000,648
1409239700000,647
1409239710000,647
1409239722000,649
1409239729000,648
1409239741000,648
1409239751000,1498
1409239762000,649
1409239773000,649
1409239782000,648
1409239790000,647
1409239802000,647
1409239821000,649
1409239832000,649
1409239840000,651
1409239852000,647
1409239860000,647
1409239871000,648
1409239883000,645
1409239891000,645
1409239903000,646
1409239912000,651
1409239920000,651
1409239930000,650
1409239939000,649
1409239951000,649
1409239962000,648
1409239970000,647
1409239980000,647
1409239991000,647
1409240000000,1486
1409240011000,1486
1409240023000,647
1409240033000,646
1409240041000,646
1409240050000,649
1409240062000,648
1409240071000,648
1409240082000,648
1409240093000,649
1409240101000,649
1409240114000,650
1409240121000,649
1409240134000,649
1409240143000,647
1409240152000,652
1409240160000,652
1409240173000,648
1409240181000,649
1409240196000,649
1409240203000,649
1409240213000,650
1409240221000,650
1409240229000,650
1409240239000,650
1409240253000,650
1409240260000,1482
1409240275000,647
1409240280000,647
1409240293000,649
1409240302000,650
1409240311000,650
1409240322000,648
1409240331000,648
1409240341000,648
1409240361000,647
1409240373000,647
1409240380000,648
1409240391000,649
1409240401000,649
1409240410000,647
1409240421000,648
1409240435000,648
1409240442000,656
1409240451000,648
1409240462000,648
1409240471000,647
1409240482000,647
1409240490000,647
1409240501000,647
1409240510000,1478
1409240531000,645
1409240555000,647
1409240561000,649
1409240572000,647
1409240580000,647
1409240591000,648
1409240603000,646
1409240614000,646
1409240622000,645
1409240634000,646
1409240643000,646
1409240652000,645
1409240660000,648
1409240673000,648
1409240683000,645
1409240694000,646
1409240700000,646
1409240710000,645
1409240723000,645
1409240732000,645
1409240741000,647
1409240755000,1490
1409240763000,1490
1409240772000,643
1409240784000,646
1409240796000,646
1409240802000,644
1409240811000,644
1409240821000,644
1409240833000,645
1409240852000,645
1409240862000,644
1409240871000,647
1409240883000,647
1409240890000,654
1409240904000,655
1409240914000,655
1409240924000,657
1409240934000,654
1409240942000,654
1409240955000,824
1409240964000,842
1409240974000,842
1409240983000,833
1409240993000,825
1409241004000,825
1409241014000,1644
1409241024000,744
1409241046000,740
1409241062000,742
1409241074000,738
1409241085000,741
1409241093000,741
1409241103000,740
1409241115000,741
1409241126000,741
1409241133000,743
1409241145000,743
1409241153000,743
1409241165000,754
1409241173000,742
1409241184000,742
1409241198000,744
1409241213000,744
1409241233000,741
1409241254000,744
1409241266000,742
1409241274000,742
1409241283000,742
1409241295000,744
1409241305000,744
1409241315000,745
1409241325000,744
1409241334000,744
1409241344000,1577
1409241354000,741
1409241363000,741
1409241376000,741
1409241385000,742
1409241398000,742
1409241402000,740
1409241423000,741
1409241433000,744
1409241444000,739
1409241455000,739
1409241463000,739
1409241475000,742
1409241484000,742
1409241496000,739
1409241508000,741
1409241512000,741
1409241523000,737
1409241534000,739
1409241543000,739
1409241553000,739
1409241563000,739
1409241574000,739
1409241585000,740
1409241596000,740
1409241613000,737
1409241626000,739
1409241634000,739
1409241643000,737
1409241654000,739
1409241667000,739
1409241678000,1018
1409241687000,735
1409241694000,735
1409241705000,730
1409241725000,732
1409241733000,736
1409241746000,734
1409241755000,734
1409241764000,734
1409241774000,731
1409241785000,731
1409241796000,728
1409241806000,732
1409241816000,732
1409241826000,733
1409241834000,732
1409241845000,732
1409241855000,729
1409241874000,731
1409241894000,736
1409241905000,736
1409241917000,732
1409241925000,732
1409241935000,732
1409241946000,730
1409241956000,728
1409241965000,728
1409241975000,733
1409241984000,732
1409241994000,732
1409242004000,732
1409242025000,1552
1409242033000,730
1409242043000,732
1409242054000,732
1409242065000,731
1409242076000,730
1409242088000,727
1409242094000,727
1409242104000,729
1409242114000,729
1409242125000,731
1409242135000,582
1409242143000,582
1409242153000,581
1409242164000,580
1409242174000,580
1409242197000,581
1409242203000,581
1409242215000,582
1409242224000,579
1409242234000,579
1409242244000,582
1409242254000,583
1409242263000,583
1409242284000,580
1409242295000,580
1409242304000,579
1409242316000,582
1409242325000,582
1409242333000,580
1409242346000,1409
1409242357000,1409
1409242364000,579
1409242376000,580
1409242384000,580
1409242393000,580
1409242407000,580
1409242415000,580
1409242425000,578
1409242433000,579
1409242455000,577
1409242463000,578
1409242475000,578
1409242485000,576
1409242496000,577
1409242503000,577
1409242515000,577
1409242525000,580
1409242535000,580
1409242544000,580
1409242555000,588
1409242565000,588
1409242573000,580
1409242584000,585
1409242603000,585
1409242625000,584
1409242635000,586
1409242645000,583
1409242655000,583
1409242664000,585
1409242675000,1428
1409242685000,1428
1409242695000,586
1409242709000,584
1409242715000,584
1409242725000,584
1409242735000,585
1409242753000,585
1409242763000,585
1409242774000,585
1409242785000,587
1409242794000,587
1409242803000,587
1409242817000,586
1409242825000,594
1409242836000,594
1409242844000,583
1409242864000,585
1409242874000,585
1409242884000,583
1409242907000,584
1409242917000,582
1409242926000,582
1409242937000,585
1409242944000,585
1409242954000,585
1409242966000,1438
1409242977000,584
1409242985000,584
1409242995000,584
1409243014000,584
1409243035000,584
1409243043000,583
1409243055000,583
1409243066000,582
1409243076000,582
1409243085000,582
1409243095000,582
1409243104000,582
1409243115000,585
1409243127000,584
1409243134000,584
1409243145000,584
1409243154000,604
1409243165000,604
1409243183000,582
1409243204000,1239
1409243214000,584
1409243225000,584
1409243234000,584
1409243247000,583
1409243254000,583
1409243266000,583
1409243276000,586
1409243284000,583
1409243297000,583
1409243307000,583
1409243314000,583
1409243324000,583
1409243336000,586
1409243344000,582
1409243355000,582
1409243376000,582
1409243386000,582
1409243394000,585
1409243405000,585
1409243415000,582
1409243426000,584
1409243435000,585
1409243448000,585
1409243454000,725
1409243464000,582
1409243475000,582
1409243487000,583
1409243496000,581
1409243506000,581
1409243526000,585
1409243534000,585
1409243548000,581
1409243556000,581
1409243565000,591
1409243576000,592
1409243584000,590
1409243595000,590
1409243606000,592
1409243616000,590
1409243626000,590
1409243633000,779
1409243647000,774
1409243655000,774
1409243667000,762
1409243674000,748
1409243696000,1583
1409243706000,747
1409243714000,747
1409243725000,740
1409243735000,742
1409243745000,742
1409243755000,763
1409243765000,743
1409243777000,743
1409243786000,741
1409243797000,743
1409243804000,743
1409243814000,746
1409243828000,743
1409243836000,743
1409243845000,746
1409243866000,748
1409243877000,746
1409243885000,747
1409243895000,747
1409243905000,744
1409243916000,751
1409243929000,751
1409243934000,1584
1409243945000,745
1409243954000,745
1409243966000,743
1409243977000,744
1409243985000,744
1409243997000,748
1409244016000,746
1409244025000,742
1409244035000,766
1409244048000,766
1409244055000,744
1409244065000,759
1409244078000,759
1409244085000,745
1409244106000,742
1409244127000,746
1409244136000,746
1409244150000,746
1409244156000,743
1409244166000,743
1409244174000,1583
1409244184000,744
1409244194000,744
1409244205000,743
1409244216000,743
1409244225000,743
1409244236000,744
1409244253000,740
1409244266000,742
1409244274000,741
1409244286000,741
1409244295000,736
1409244304000,736
1409244315000,868
1409244324000,859
1409244334000,862
1409244345000,862
1409244354000,864
1409244365000,864
1409244374000,862
1409244389000,862
1409244405000,859
1409244414000,1708
1409244427000,937
1409244435000,937
1409244447000,860
1409244457000,860
1409244467000,858
1409244474000,858
1409244485000,858
1409244497000,858
1409244507000,862
1409244517000,859
1409244535000,859
1409244544000,856
1409244555000,856
1409244567000,856
1409244574000,859
1409244586000,859
1409244593000,859
1409244605000,857
1409244615000,857
1409244626000,856
1409244636000,856
1409244644000,856
1409244656000,860
1409244666000,1690
1409244675000,1690
1409244686000,857
1409244706000,855
1409244715000,854
1409244725000,853
1409244737000,853
1409244745000,856
1409244756000,861
1409244764000,861
1409244776000,858
1409244786000,856
1409244798000,856
1409244806000,706
1409244815000,706
1409244825000,706
1409244837000,709
1409244846000,704
1409244856000,704
1409244874000,706
1409244895000,705
1409244906000,1546
1409244917000,1546
1409244925000,705
1409244936000,705
1409244945000,705
1409244956000,704
1409244966000,707
1409244977000,707
1409244985000,705
1409245001000,705
1409245004000,705
1409245016000,705
1409245028000,579
1409245039000,579
1409245045000,578
1409245057000,579
1409245065000,579
1409245085000,511
1409245096000,511
1409245106000,515
1409245116000,515
1409245125000,515
1409245135000,514
1409245150000,515
1409245155000,515
1409245165000,1347
1409245178000,513
1409245187000,513
1409245196000,514
1409245208000,518
1409245215000,518
1409245226000,514
1409245236000,478
1409245246000,478
1409245255000,437
1409245276000,437
1409245285000,435
1409245298000,439
1409245305000,439
1409245315000,374
1409245330000,374
1409245336000,374
1409245348000,371
1409245356000,1949
1409245371000,1949
1409245376000,1932
1409245386000,1925
1409245396000,1925
1409245405000,2763
1409245417000,1923
1409245425000,1923
1409245445000,1925
1409245455000,1925
1409245466000,1921
1409245476000,3752
1409245484000,3752
1409245497000,1915
1409245509000,1918
1409245517000,1918
1409245525000,1918
1409245535000,373
1409245544000,373
1409245558000,1915
1409245568000,373
1409245577000,373
1409245596000,372
1409245606000,372
1409245615000,372
1409245626000,373
1409245635000,373
1409245657000,1208
1409245666000,1208
1409245677000,372
1409245686000,373
1409245696000,373
1409245708000,372
1409245717000,375
1409245727000,375
1409245736000,373
1409245748000,376
1409245768000,386
1409245776000,398
1409245785000,398
1409245798000,395
1409245806000,402
1409245817000,402
1409245825000,394
1409245836000,394
1409245846000,394
1409245857000,394
1409245874000,394
1409245886000,393
1409245897000,1238
1409245918000,416
1409245925000,397
1409245936000,397
1409245948000,395
1409245956000,599
1409245967000,599
1409245977000,581
1409245986000,573
1409245997000,573
1409246010000,563
1409246026000,554
1409246037000,548
1409246048000,548
1409246071000,548
1409246073000,545
1409246079000,549
1409246090000,549
1409246097000,546
1409246108000,551
1409246122000,551
1409246128000,557
1409246138000,551
1409246149000,551
1409246159000,1379
1409246165000,546
1409246176000,546
1409246186000,550
1409246199000,548
1409246207000,548
1409246223000,546
1409246225000,545
1409246236000,545
1409246244000,549
1409246255000,555
1409246265000,555
1409246276000,545
1409246288000,573
1409246295000,573
1409246308000,549
1409246318000,559
1409246326000,559
1409246335000,546
1409246351000,575
1409246359000,575
1409246367000,555
1409246379000,552
1409246385000,552
1409246396000,554
1409246408000,1381
1409246418000,1381
1409246428000,551
1409246440000,554
1409246446000,554
1409246459000,556
1409246469000,554
1409246478000,554
1409246498000,552
1409246509000,552
1409246518000,547
1409246527000,551
1409246535000,551
1409246545000,553
1409246556000,547
1409246571000,547
1409246578000,547
1409246585000,556
1409246598000,556
1409246612000,547
1409246619000,546
1409246626000,546
1409246645000,2945
1409246656000,2945
1409246669000,2092
1409246677000,2083
1409246694000,2083
1409246700000,2087
1409246707000,2103
1409246717000,2103
1409246727000,2078
1409246737000,2079
1409246746000,2079
1409246757000,1196
1409246767000,2085
1409246780000,2085
1409246788000,2095
1409246798000,547
1409246806000,547
1409246816000,2079
1409246840000,569
1409246855000,541
1409246857000,546
1409246866000,546
1409246881000,542
1409246887000,548
1409246897000,548
1409246905000,1377
1409246918000,551
1409246926000,551
1409246947000,548
1409246958000,548
1409246972000,545
1409246981000,574
1409246988000,574
1409246996000,541
1409247007000,549
1409247018000,549
1409247030000,540
1409247036000,551
1409247046000,551
1409247058000,548
1409247067000,553
1409247077000,553
1409247087000,542
1409247101000,552
1409247119000,558
1409247130000,561
1409247138000,561
1409247147000,557
1409247156000,1365
1409247166000,1365
1409247179000,548
1409247188000,398
1409247199000,398
1409247210000,393
1409247219000,400
1409247229000,400
1409247240000,393
1409247249000,393
1409247260000,393
1409247268000,389
1409247277000,396
1409247289000,396
1409247301000,391
1409247309000,404
1409247326000,404
1409247328000,392
